"shock","omega","sigma_q","sigma_t","phi","eta","convergio","Variable","Cambio_Pct","Impacto_PIB_Pct","parametro_var","valor_var"
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"TPROD",0.3691,0.0054,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"TESP",0,0,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"TARANCEL",0.3608,0.002,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"SAV",0.3137,0.0103,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"SAVf",1.2066,0.2258,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"SAVg",-4.0747,-0.0905,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"SAVext",0,0,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"INC",0.3137,0.2173,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"BTINC",0.3137,0.223,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"INGG",-0.3873,-0.0862,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"w__Trabajo_1",0.0359,NA,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"w__Trabajo_2",0.0379,NA,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"w__Trabajo_3",0.0305,NA,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"pk",0.3454,NA,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"exr",0.2704,NA,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"inv_adj",0.3792,0,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"inv_adj_h",0.0427,0,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"inv_adj_f",0.487,0,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"U",0.0986,0.0085,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_1",-3.7751,0,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_2",-3.9869,0,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_3",-3.2,0,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"LD__Trabajo_1",0.3597,0.0072,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"LD__Trabajo_2",0.3799,0.0394,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"LD__Trabajo_3",0.3049,0.0861,"sigma_q",2.525
"fit",1.5,2.525,1.5,0.1,0.5,TRUE,"PIB_real",0.146053723429174,NA,"sigma_q",2.525
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"Tax",-0.55,-0.1001,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"FIRMTAX",-3.0605,-0.1458,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"PITAX",0.3143,0.0057,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"VAT",0.3781,0.0326,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"TPROD",0.3696,0.0054,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"TESP",0,0,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"TARANCEL",0.355,0.0019,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"SAV",0.3143,0.0103,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"SAVf",1.2053,0.2255,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"SAVg",-4.0748,-0.0905,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"SAVext",0,0,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"INC",0.3143,0.2178,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"BTINC",0.3143,0.2234,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"INGG",-0.3877,-0.0862,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"w__Trabajo_1",0.0361,NA,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"w__Trabajo_2",0.0381,NA,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"w__Trabajo_3",0.0306,NA,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"pk",0.3437,NA,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"exr",0.2687,NA,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"inv_adj",0.3792,0,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"inv_adj_h",0.0435,0,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"inv_adj_f",0.4868,0,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"U",0.1001,0.0086,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_1",-3.7965,0,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_2",-4.0052,0,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_3",-3.2182,0,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"LD__Trabajo_1",0.3618,0.0073,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"LD__Trabajo_2",0.3817,0.0396,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"LD__Trabajo_3",0.3067,0.0866,"sigma_q",3.2625
"fit",1.5,3.2625,1.5,0.1,0.5,TRUE,"PIB_real",0.146925084701466,NA,"sigma_q",3.2625
"fit",1.5,4,1.5,0.1,0.5,TRUE,"Tax",-0.5501,-0.1001,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"FIRMTAX",-3.0621,-0.1458,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"PITAX",0.3149,0.0057,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"VAT",0.3789,0.0327,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"TPROD",0.37,0.0055,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"TESP",0,0,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"TARANCEL",0.3498,0.0019,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"SAV",0.3149,0.0103,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"SAVf",1.2041,0.2253,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"SAVg",-4.0749,-0.0905,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"SAVext",0,0,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"INC",0.3149,0.2182,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"BTINC",0.3149,0.2239,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"INGG",-0.388,-0.0863,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"w__Trabajo_1",0.0363,NA,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"w__Trabajo_2",0.0383,NA,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"w__Trabajo_3",0.0308,NA,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"pk",0.3421,NA,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"exr",0.2672,NA,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"inv_adj",0.3792,0,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"inv_adj_h",0.0443,0,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"inv_adj_f",0.4867,0,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"U",0.1016,0.0088,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_1",-3.8173,0,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_2",-4.0226,0,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_3",-3.2358,0,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"LD__Trabajo_1",0.3638,0.0073,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"LD__Trabajo_2",0.3833,0.0398,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"LD__Trabajo_3",0.3083,0.0871,"sigma_q",4
"fit",1.5,4,1.5,0.1,0.5,TRUE,"PIB_real",0.147767227166096,NA,"sigma_q",4
"iva",1.5,2,0.5,0.1,0.5,TRUE,"Tax",-0.0164,-0.003,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"FIRMTAX",-0.5457,-0.026,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"PITAX",-0.4723,-0.0085,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"VAT",0.5008,0.0432,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"TPROD",-0.5918,-0.0087,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"TARANCEL",-0.5342,-0.0029,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"SAV",-0.4723,-0.0155,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"SAVf",-0.5336,-0.0998,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"SAVg",0.6286,0.014,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"INC",-0.4723,-0.3272,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"BTINC",-0.4723,-0.3358,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"INGG",-0.1116,-0.0248,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_1",-0.0484,NA,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_2",-0.056,NA,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_3",-0.0452,NA,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"pk",-0.5457,NA,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"exr",-0.44,NA,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj",-0.0752,0,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj_h",-0.0572,0,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj_f",-0.088,0,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"U",-0.1275,-0.011,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_1",5.0695,0,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_2",5.8622,0,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_3",4.7365,0,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_1",-0.4831,-0.0097,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_2",-0.5586,-0.058,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_3",-0.4513,-0.1275,"sigma_t",0.5
"iva",1.5,2,0.5,0.1,0.5,TRUE,"PIB_real",-0.113828216727163,NA,"sigma_t",0.5
"iva",1.5,2,1.125,0.1,0.5,TRUE,"Tax",0.0105,0.0019,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"FIRMTAX",-0.5082,-0.0242,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"PITAX",-0.454,-0.0082,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"VAT",0.5276,0.0455,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"TPROD",-0.5663,-0.0083,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"TARANCEL",-0.5184,-0.0028,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"SAV",-0.454,-0.0149,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"SAVf",-0.4992,-0.0934,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"SAVg",0.6,0.0133,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"INC",-0.454,-0.3146,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"BTINC",-0.454,-0.3228,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"INGG",-0.0831,-0.0185,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_1",-0.047,NA,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_2",-0.054,NA,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_3",-0.0445,NA,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"pk",-0.5082,NA,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"exr",-0.4044,NA,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj",-0.0713,0,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj_h",-0.0598,0,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj_f",-0.0825,0,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"U",-0.138,-0.0119,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_1",4.9205,0,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_2",5.654,0,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_3",4.6581,0,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_1",-0.4689,-0.0094,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_2",-0.5388,-0.0559,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_3",-0.4439,-0.1254,"sigma_t",1.125
"iva",1.5,2,1.125,0.1,0.5,TRUE,"PIB_real",-0.117222583364474,NA,"sigma_t",1.125
"iva",1.5,2,1.75,0.1,0.5,TRUE,"Tax",0.0105,0.0019,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"FIRMTAX",-0.5068,-0.0241,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"PITAX",-0.4543,-0.0082,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"VAT",0.527,0.0455,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"TPROD",-0.5658,-0.0083,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"TARANCEL",-0.521,-0.0028,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"SAV",-0.4543,-0.0149,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"SAVf",-0.4981,-0.0932,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"SAVg",0.5994,0.0133,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"INC",-0.4543,-0.3148,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"BTINC",-0.4543,-0.323,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"INGG",-0.0828,-0.0184,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_1",-0.0472,NA,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_2",-0.0542,NA,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_3",-0.0446,NA,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"pk",-0.5068,NA,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"exr",-0.4019,NA,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj",-0.0712,0,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj_h",-0.0603,0,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj_f",-0.0823,0,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"U",-0.1391,-0.012,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_1",4.9445,0,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_2",5.6696,0,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_3",4.6686,0,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_1",-0.4712,-0.0094,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_2",-0.5403,-0.0561,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_3",-0.4449,-0.1256,"sigma_t",1.75
"iva",1.5,2,1.75,0.1,0.5,TRUE,"PIB_real",-0.11785939707506,NA,"sigma_t",1.75
"iva",1.5,2,2.375,0.1,0.5,TRUE,"Tax",0.0105,0.0019,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"FIRMTAX",-0.5053,-0.0241,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"PITAX",-0.4546,-0.0082,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"VAT",0.5264,0.0454,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"TPROD",-0.5652,-0.0083,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"TARANCEL",-0.5233,-0.0029,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"SAV",-0.4546,-0.0149,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"SAVf",-0.497,-0.093,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"SAVg",0.5989,0.0133,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"INC",-0.4546,-0.315,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"BTINC",-0.4546,-0.3232,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"INGG",-0.0826,-0.0184,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_1",-0.0474,NA,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_2",-0.0543,NA,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_3",-0.0447,NA,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"pk",-0.5053,NA,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"exr",-0.3998,NA,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj",-0.0711,0,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj_h",-0.0608,0,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj_f",-0.0821,0,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"U",-0.1401,-0.0121,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_1",4.9683,0,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_2",5.6827,0,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_3",4.6774,0,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_1",-0.4734,-0.0095,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_2",-0.5415,-0.0562,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_3",-0.4457,-0.1259,"sigma_t",2.375
"iva",1.5,2,2.375,0.1,0.5,TRUE,"PIB_real",-0.118431211131464,NA,"sigma_t",2.375
"iva",1.5,2,3,0.1,0.5,TRUE,"Tax",0.0106,0.0019,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"FIRMTAX",-0.5039,-0.024,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"PITAX",-0.4547,-0.0082,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"VAT",0.5257,0.0453,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"TPROD",-0.5644,-0.0083,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"TARANCEL",-0.5252,-0.0029,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"SAV",-0.4547,-0.0149,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"SAVf",-0.4958,-0.0928,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"SAVg",0.5985,0.0133,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"INC",-0.4547,-0.3151,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"BTINC",-0.4547,-0.3233,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"INGG",-0.0823,-0.0183,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_1",-0.0477,NA,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_2",-0.0544,NA,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_3",-0.0447,NA,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"pk",-0.5039,NA,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"exr",-0.398,NA,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"inv_adj",-0.0711,0,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"inv_adj_h",-0.0613,0,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"inv_adj_f",-0.0819,0,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"U",-0.1411,-0.0122,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_1",4.992,0,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_2",5.6945,0,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_3",4.6853,0,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_1",-0.4757,-0.0095,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_2",-0.5426,-0.0563,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_3",-0.4465,-0.1261,"sigma_t",3
"iva",1.5,2,3,0.1,0.5,TRUE,"PIB_real",-0.118962972146974,NA,"sigma_t",3
"pit",1.5,2,0.5,0.1,0.5,TRUE,"Tax",0.0539,0.0098,"sigma_t",0.5
